Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[76]     0.0    0.00    0.00  100065         std::__new_allocator<std::array<double, 3ul> >::allocate(unsigned long, void const*) [76]
-----------------------------------------------
                0.00    0.00       1/100055      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl() [198]
                0.00    0.00  100054/100055      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl(std::allocator<std::array<double, 3ul> > const&) [81]
[77]     0.0    0.00    0.00  100055         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl_data::_Vector_impl_data() [77]
-----------------------------------------------
                0.00    0.00  100054/100054      std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::vector(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [27]
[78]     0.0    0.00    0.00  100054         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::end() const [78]
                0.00    0.00  100054/200108      __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::__normal_iterator(std::array<double, 3ul> const* const&) [57]
-----------------------------------------------
                0.00    0.00  100054/100054      std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::vector(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [27]
[79]     0.0    0.00    0.00  100054         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::begin() const [79]
                0.00    0.00  100054/200108      __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::__normal_iterator(std::array<double, 3ul> const* const&) [57]
-----------------------------------------------
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__copy_move_a2<false, std::array<double, 3ul> const*, std::array<double, 3ul>*>(std::array<double, 3ul> const*, std::array<double, 3ul> const*, std::array<double, 3ul>*) [88]
[80]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<std::array<double, 3ul> const, std::array<double, 3ul> >(std::array<double, 3ul> const*, std::array<double, 3ul> const*, std::array<double, 3ul>*) [80]
-----------------------------------------------
                0.00    0.00  100054/100054      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_base(unsigned long, std::allocator<std::array<double, 3ul> > const&) [83]
[81]     0.0    0.00    0.00  100054         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl(std::allocator<std::array<double, 3ul> > const&) [81]
                0.00    0.00  100054/100055      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl_data::_Vector_impl_data() [77]
-----------------------------------------------
                0.00    0.00  100054/100054      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_base(unsigned long, std::allocator<std::array<double, 3ul> > const&) [83]
[82]     0.0    0.00    0.00  100054         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_create_storage(unsigned long) [82]
                0.00    0.00  100054/100065      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_allocate(unsigned long) [74]
-----------------------------------------------
                0.00    0.00  100054/100054      std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::vector(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [27]
[83]     0.0    0.00    0.00  100054         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_base(unsigned long, std::allocator<std::array<double, 3ul> > const&) [83]
                0.00    0.00  100054/100054      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl(std::allocator<std::array<double, 3ul> > const&) [81]
                0.00    0.00  100054/100054      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_create_storage(unsigned long) [82]
-----------------------------------------------
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [89]
[84]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [84]
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [91]
-----------------------------------------------
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [86]
[85]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::__niter_wrap<std::array<double, 3ul>*>(std::array<double, 3ul>* const&, std::array<double, 3ul>*) [85]
-----------------------------------------------
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [91]
[86]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [86]
                0.00    0.00  200108/200108      std::array<double, 3ul> const* std::__niter_base<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >) [60]
                0.00    0.00  100054/100120      std::array<double, 3ul>* std::__niter_base<std::array<double, 3ul>*>(std::array<double, 3ul>*) [68]
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__copy_move_a1<false, std::array<double, 3ul> const*, std::array<double, 3ul>*>(std::array<double, 3ul> const*, std::array<double, 3ul> const*, std::array<double, 3ul>*) [87]
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__niter_wrap<std::array<double, 3ul>*>(std::array<double, 3ul>* const&, std::array<double, 3ul>*) [85]
-----------------------------------------------
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [86]
[87]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::__copy_move_a1<false, std::array<double, 3ul> const*, std::array<double, 3ul>*>(std::array<double, 3ul> const*, std::array<double, 3ul> const*, std::array<double, 3ul>*) [87]
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__copy_move_a2<false, std::array<double, 3ul> const*, std::array<double, 3ul>*>(std::array<double, 3ul> const*, std::array<double, 3ul> const*, std::array<double, 3ul>*) [88]
-----------------------------------------------
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__copy_move_a1<false, std::array<double, 3ul> const*, std::array<double, 3ul>*>(std::array<double, 3ul> const*, std::array<double, 3ul> const*, std::array<double, 3ul>*) [87]
[88]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::__copy_move_a2<false, std::array<double, 3ul> const*, std::array<double, 3ul>*>(std::array<double, 3ul> const*, std::array<double, 3ul> const*, std::array<double, 3ul>*) [88]
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<std::array<double, 3ul> const, std::array<double, 3ul> >(std::array<double, 3ul> const*, std::array<double, 3ul> const*, std::array<double, 3ul>*) [80]
-----------------------------------------------
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*, std::array<double, 3ul> >(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*, std::allocator<std::array<double, 3ul> >&) [90]
[89]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [89]
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [84]
-----------------------------------------------
                0.00    0.00  100054/100054      std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::vector(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [27]
[90]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*, std::array<double, 3ul> >(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*, std::allocator<std::array<double, 3ul> >&) [90]
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [89]
-----------------------------------------------
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [84]
[91]     0.0    0.00    0.00  100054         std::array<double, 3ul>* std::copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [91]
                0.00    0.00  200108/200108      __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > std::__miter_base<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >) [59]
                0.00    0.00  100054/100054      std::array<double, 3ul>* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*) [86]
-----------------------------------------------
                0.00    0.00  100000/100000      int std::uniform_int_distribution<int>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&, std::uniform_int_distribution<int>::param_type const&) [30]
[92]     0.0    0.00    0.00  100000         std::uniform_int_distribution<int>::param_type::a() const [92]
-----------------------------------------------
                0.00    0.00   50000/50000       int std::uniform_int_distribution<int>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&, std::uniform_int_distribution<int>::param_type const&) [30]
[93]     0.0    0.00    0.00   50000         std::uniform_int_distribution<int>::param_type::b() const [93]
-----------------------------------------------
                0.00    0.00   50000/50000       std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [95]
[94]     0.0    0.00    0.00   50000         std::uniform_int_distribution<int>::param_type::param_type(int, int) [94]
                0.00    0.00   50000/236431      std::__is_constant_evaluated() [55]
-----------------------------------------------
                0.00    0.00   50000/50000       random_integer(int, int) [28]
[95]     0.0    0.00    0.00   50000         std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [95]
                0.00    0.00   50000/50000       std::uniform_int_distribution<int>::param_type::param_type(int, int) [94]
-----------------------------------------------
                0.00    0.00      33/1611        void std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_realloc_insert<std::array<double, 3ul> const&>(__gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul> const&) [16]
                0.00    0.00    1578/1611        std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::push_back(std::array<double, 3ul> const&) [15]
[96]     0.0    0.00    0.00    1611         std::array<double, 3ul> const& std::forward<std::array<double, 3ul> const&>(std::remove_reference<std::array<double, 3ul> const&>::type&) [96]
-----------------------------------------------
                0.00    0.00       7/1013        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [184]
                0.00    0.00       7/1013        void std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_M_realloc_insert<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > > >, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [32]
                0.00    0.00       7/1013        void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [181]
                0.00    0.00      11/1013        void std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_realloc_insert<std::array<double, 3ul> const&>(__gnu_cxx::__normal_iterator<std::array<double, 3ul>*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul> const&) [16]
                0.00    0.00      43/1013        std::vector<int, std::allocator<int> >::push_back(int const&) [111]
                0.00    0.00      43/1013        std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::push_back(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [31]
                0.00    0.00      43/1013        void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [109]
                0.00    0.00      63/1013        void std::__relocate_object_a<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >&) [33]
                0.00    0.00     789/1013        std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::push_back(std::array<double, 3ul> const&) [15]
[97]     0.0    0.00    0.00    1013         operator new(unsigned long, void*) [97]
-----------------------------------------------
                0.00    0.00      50/239         void std::_Destroy_aux<false>::__destroy<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*>(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*) [39]
                0.00    0.00      63/239         void std::__relocate_object_a<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >&) [33]
                0.00    0.00     126/239         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >* std::__relocate_a_1<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >&) [37]
[98]     0.0    0.00    0.00     239         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >* std::__addressof<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&) [98]
-----------------------------------------------
                0.00    0.00      21/157         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [181]
                0.00    0.00     136/157         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [109]
[99]     0.0    0.00    0.00     157         double&& std::forward<double>(std::remove_reference<double>::type&) [99]
-----------------------------------------------
                0.00    0.00     128/128         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&&) [104]
[100]    0.0    0.00    0.00     128         std::remove_reference<std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&>::type&& std::move<std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&>(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&) [100]
-----------------------------------------------
                0.00    0.00     126/126         void std::__relocate_object_a<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >&) [33]
[101]    0.0    0.00    0.00     126         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&& std::forward<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >(std::remove_reference<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::type&) [101]
-----------------------------------------------
                0.00    0.00      21/107         void std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_M_realloc_insert<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > > >, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [32]
                0.00    0.00      86/107         std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::push_back(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&) [31]
[102]    0.0    0.00    0.00     107         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const& std::forward<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&>(std::remove_reference<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > const&>::type&) [102]
-----------------------------------------------
                0.00    0.00      21/107         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [184]
                0.00    0.00      86/107         std::vector<int, std::allocator<int> >::push_back(int const&) [111]
[103]    0.0    0.00    0.00     107         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [103]
-----------------------------------------------
                0.00    0.00      64/64          std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_base(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&&) [106]
[104]    0.0    0.00    0.00      64         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&&) [104]
                0.00    0.00     128/128         std::remove_reference<std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&>::type&& std::move<std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&>(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&) [100]
                0.00    0.00      64/64          std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl_data&&) [105]
-----------------------------------------------
                0.00    0.00      64/64          std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl&&) [104]
[105]    0.0    0.00    0.00      64         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl_data&&) [105]
-----------------------------------------------
                0.00    0.00      64/64          std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::vector(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&&) [107]
[106]    0.0    0.00    0.00      64         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_base(std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&&) [106]
