Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[180]    0.0    0.00    0.00       7         std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::begin() [180]
                0.00    0.00       7/14          __gnu_cxx::__normal_iterator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > > >::__normal_iterator(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >* const&) [131]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [105]
[181]    0.0    0.00    0.00       7         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [181]
                0.00    0.00      21/157         double&& std::forward<double>(std::remove_reference<double>::type&) [95]
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::_S_use_relocate() [146]
                0.00    0.00      14/15          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [129]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [114]
                0.00    0.00      14/14          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [144]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [168]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::begin() [183]
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [165]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [171]
                0.00    0.00       7/1013        operator new(unsigned long, void*) [93]
                0.00    0.00       7/8           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [162]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [105]
[182]    0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::end() [182]
                0.00    0.00       7/14          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [132]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [181]
[183]    0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::begin() [183]
                0.00    0.00       7/14          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [132]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<int, std::allocator<int> >::push_back(int const&) [107]
[184]    0.0    0.00    0.00       7         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [184]
                0.00    0.00      21/107         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [99]
                0.00    0.00      14/14          std::vector<int, std::allocator<int> >::_S_use_relocate() [151]
                0.00    0.00      14/15          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [130]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [115]
                0.00    0.00      14/14          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [149]
                0.00    0.00       7/7           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [169]
                0.00    0.00       7/7           std::vector<int, std::allocator<int> >::begin() [186]
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [166]
                0.00    0.00       7/7           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [172]
                0.00    0.00       7/1013        operator new(unsigned long, void*) [93]
                0.00    0.00       7/8           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [163]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<int, std::allocator<int> >::push_back(int const&) [107]
[185]    0.0    0.00    0.00       7         std::vector<int, std::allocator<int> >::end() [185]
                0.00    0.00       7/14          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [133]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [184]
[186]    0.0    0.00    0.00       7         std::vector<int, std::allocator<int> >::begin() [186]
                0.00    0.00       7/14          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [133]
-----------------------------------------------
                0.00    0.00       6/6           unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 1ul, 0ul>(unsigned long) [188]
[187]    0.0    0.00    0.00       6         std::__detail::_Mod<unsigned long, 2147483647ul, 1ul, 0ul, true, true>::__calc(unsigned long) [187]
-----------------------------------------------
                0.00    0.00       6/6           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::seed(unsigned long) [189]
[188]    0.0    0.00    0.00       6         unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 1ul, 0ul>(unsigned long) [188]
                0.00    0.00       6/6           std::__detail::_Mod<unsigned long, 2147483647ul, 1ul, 0ul, true, true>::__calc(unsigned long) [187]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::linear_congruential_engine(unsigned long) [219]
[189]    0.0    0.00    0.00       2         std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::seed(unsigned long) [189]
                0.00    0.00       6/6           unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 1ul, 0ul>(unsigned long) [188]
-----------------------------------------------
                0.00    0.00       1/2           std::pair<std::__strip_reference_wrapper<std::decay<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&>::type>::__type, std::__strip_reference_wrapper<std::decay<double&>::type>::__type> std::make_pair<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&, double&>(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&, double&) [43]
                0.00    0.00       1/2           std::pair<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double>::pair<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&, double&, true>(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&, double&) [42]
[190]    0.0    0.00    0.00       2         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >& std::forward<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&>(std::remove_reference<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&>::type&) [190]
-----------------------------------------------
                0.00    0.00       1/2           std::pair<std::__strip_reference_wrapper<std::decay<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&>::type>::__type, std::__strip_reference_wrapper<std::decay<double&>::type>::__type> std::make_pair<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&, double&>(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&, double&) [43]
                0.00    0.00       1/2           std::pair<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double>::pair<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&, double&, true>(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >&, double&) [42]
[191]    0.0    0.00    0.00       2         double& std::forward<double&>(std::remove_reference<double&>::type&) [191]
-----------------------------------------------
                0.00    0.00       1/1           run_simulation(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, int, double, int) [2]
[192]    0.0    0.00    0.00       1         calculate_tail_correction(int, double, double) [192]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_re [229]
[193]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0() [193]
                0.00    0.00       1/1           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::linear_congruential_engine() [220]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[194]    0.0    0.00    0.00       1         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [194]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[195]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [195]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<double*>(double*, double*) [227]
[196]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [196]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [228]
[197]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [197]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_base() [199]
[198]    0.0    0.00    0.00       1         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl() [198]
                0.00    0.00       1/100055      std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl_data::_Vector_impl_data() [74]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::vector() [222]
[199]    0.0    0.00    0.00       1         std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_base() [199]
                0.00    0.00       1/1           std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_impl::_Vector_impl() [198]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_base() [203]
[200]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_impl::_Vector_impl() [200]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_impl_data::_Vector_impl_data() [202]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::~_Vector_base() [204]
[201]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_impl::~_Vector_impl() [201]
                0.00    0.00       1/1           std::__new_allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::~__new_allocator() [215]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_impl::_Vector_impl() [200]
[202]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_impl_data::_Vector_impl_data() [202]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::vector() [221]
[203]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_base() [203]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_impl::_Vector_impl() [200]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::~vector() [36]
[204]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::~_Vector_base() [204]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_impl::~_Vector_impl() [201]
                0.00    0.00       1/8           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_M_deallocate(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >*, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [208]
[205]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [205]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [207]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [209]
[206]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [206]
                0.00    0.00       1/1           std::__new_allocator<double>::~__new_allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [205]
[207]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [207]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [223]
[208]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [208]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [205]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::~vector() [224]
[209]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [209]
                0.00    0.00       1/8           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [162]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [206]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [213]
[210]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [210]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [212]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [214]
[211]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [211]
                0.00    0.00       1/1           std::__new_allocator<int>::~__new_allocator() [218]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [210]
[212]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [212]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [225]
[213]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [213]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [210]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [226]
[214]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [214]
                0.00    0.00       1/8           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [163]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [211]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_impl::~_Vector_impl() [201]
[215]    0.0    0.00    0.00       1         std::__new_allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::~__new_allocator() [215]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[216]    0.0    0.00    0.00       1         std::__new_allocator<char>::~__new_allocator() [216]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [206]
[217]    0.0    0.00    0.00       1         std::__new_allocator<double>::~__new_allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [211]
[218]    0.0    0.00    0.00       1         std::__new_allocator<int>::~__new_allocator() [218]
-----------------------------------------------
                0.00    0.00       1/1           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::linear_congruential_engine() [220]
[219]    0.0    0.00    0.00       1         std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::linear_congruential_engine(unsigned long) [219]
                0.00    0.00       1/2           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::seed(unsigned long) [189]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [193]
[220]    0.0    0.00    0.00       1         std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::linear_congruential_engine() [220]
                0.00    0.00       1/1           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::linear_congruential_engine(unsigned long) [219]
-----------------------------------------------
                0.00    0.00       1/1           run_simulation(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, int, double, int) [2]
[221]    0.0    0.00    0.00       1         std::vector<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::vector() [221]
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_base() [203]
-----------------------------------------------
                0.00    0.00       1/1           read_xyz(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [38]
[222]    0.0    0.00    0.00       1         std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::vector() [222]
                0.00    0.00       1/1           std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_Vector_base() [199]
-----------------------------------------------
                0.00    0.00       1/1           run_simulation(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, int, double, int) [2]
[223]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector() [223]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [208]
-----------------------------------------------
                0.00    0.00       1/1           run_simulation(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, int, double, int) [2]
[224]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::~vector() [224]
                0.00    0.00       1/15          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [129]
                0.00    0.00       1/1           void std::_Destroy<double*>(double*, double*) [227]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [209]
-----------------------------------------------
                0.00    0.00       1/1           run_simulation(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, int, double, int) [2]
[225]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector() [225]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [213]
-----------------------------------------------
                0.00    0.00       1/1           run_simulation(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, int, double, int) [2]
[226]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::~vector() [226]
                0.00    0.00       1/15          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [130]
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [228]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [214]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::~vector() [224]
[227]    0.0    0.00    0.00       1         void std::_Destroy<double*>(double*, double*) [227]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [196]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [226]
[228]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [228]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [197]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2025 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [8] calculate_LJ(double)  [203] std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::_Vector_base() [144] std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&)
  [12] random_double(double, double) [204] std::_Vector_base<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::allocator<std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > > >::~_Vector_base() [105] void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&)
  [86] random_integer(int, int) [171] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [145] std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>)
   [2] run_simulation(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, int, double, int) [205] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [146] std::vector<double, std::allocator<double> >::_S_use_relocate()
  [26] accept_or_reject(double, double) [206] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [181] void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&)
   [4] calculate_distance(std::array<double, 3ul>, std::array<double, 3ul>, double) [162] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [147] std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>)
   [3] calculate_pair_energy(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, int, double, double) [207] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [182] std::vector<double, std::allocator<double> >::end()
   [7] calculate_total_energy(std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double) [129] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [183] std::vector<double, std::allocator<double> >::begin()
 [192] calculate_tail_correction(int, double, double) [208] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [106] std::vector<double, std::allocator<double> >::push_back(double&&)
 [193] __static_initialization_and_destruction_0() [209] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [223] std::vector<double, std::allocator<double> >::vector()
  [38] read_xyz(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [172] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [224] std::vector<double, std::allocator<double> >::~vector()
  [21] __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >::__normal_iterator(std::array<double, 3ul> const* const&) [210] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [148] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
